Country,province,population,density,area,urban,Days_since_n_cases,LockDown,longitude,latitude,cases_day1,cases_day2,cases_day3,cases_day4,cases_day5,cases_day6,cases_day7,cases_day8,cases_day9,cases_day10,deaths_day1,deaths_day2,deaths_day3,deaths_day4,deaths_day5,deaths_day6,deaths_day7,deaths_day8,deaths_day9,deaths_day10
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.33,0,0.5778719444444445,0.50461,0.139,0.185,0.08,0.069,0.103,0.045,0.104,0.094,0.095,0.064,0.28,0.19,0.25,0.22,0.21,0.2,0.12,0.3,0.21,0.19
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.34,0,0.5778719444444445,0.50461,0.185,0.08,0.069,0.103,0.045,0.104,0.094,0.095,0.064,0.089,0.19,0.25,0.22,0.21,0.2,0.12,0.3,0.21,0.19,0.18
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.35,0,0.5778719444444445,0.50461,0.08,0.069,0.103,0.045,0.104,0.094,0.095,0.064,0.089,0.069,0.25,0.22,0.21,0.2,0.12,0.3,0.21,0.19,0.18,0.2
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.36,0,0.5778719444444445,0.50461,0.069,0.103,0.045,0.104,0.094,0.095,0.064,0.089,0.069,0.087,0.22,0.21,0.2,0.12,0.3,0.21,0.19,0.18,0.2,0.13
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.37,0,0.5778719444444445,0.50461,0.103,0.045,0.104,0.094,0.095,0.064,0.089,0.069,0.087,0.09,0.21,0.2,0.12,0.3,0.21,0.19,0.18,0.2,0.13,0.1
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.38,0,0.5778719444444445,0.50461,0.045,0.104,0.094,0.095,0.064,0.089,0.069,0.087,0.09,0.108,0.2,0.12,0.3,0.21,0.19,0.18,0.2,0.13,0.1,0.12
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.39,0,0.5778719444444445,0.50461,0.104,0.094,0.095,0.064,0.089,0.069,0.087,0.09,0.108,0.15,0.12,0.3,0.21,0.19,0.18,0.2,0.13,0.1,0.12,0.16
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.4,0,0.5778719444444445,0.50461,0.094,0.095,0.064,0.089,0.069,0.087,0.09,0.108,0.15,0.116,0.3,0.21,0.19,0.18,0.2,0.13,0.1,0.12,0.16,0.03
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.41,0,0.5778719444444445,0.50461,0.095,0.064,0.089,0.069,0.087,0.09,0.108,0.15,0.116,0.095,0.21,0.19,0.18,0.2,0.13,0.1,0.12,0.16,0.03,0.08
Algeria,nan,0.43851044,0.018,2.38174,0.73,0.42,0,0.5778719444444445,0.50461,0.064,0.089,0.069,0.087,0.09,0.108,0.15,0.116,0.095,0.089,0.19,0.18,0.2,0.13,0.1,0.12,0.16,0.03,0.08,0.09
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.0,0,0.6180730555555556,0.5042272222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.037,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.01,0,0.6180730555555556,0.5042272222222223,0.0,0.0,0.0,0.0,0.0,0.001,0.037,0.0,0.014,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.02,0,0.6180730555555556,0.5042272222222223,0.0,0.0,0.0,0.0,0.001,0.037,0.0,0.014,0.022,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.03,0,0.6180730555555556,0.5042272222222223,0.0,0.0,0.0,0.001,0.037,0.0,0.014,0.022,0.013,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.04,0,0.6180730555555556,0.5042272222222223,0.0,0.0,0.001,0.037,0.0,0.014,0.022,0.013,0.025,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.05,0,0.6180730555555556,0.5042272222222223,0.0,0.001,0.037,0.0,0.014,0.022,0.013,0.025,0.02,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.06,0,0.6180730555555556,0.5042272222222223,0.001,0.037,0.0,0.014,0.022,0.013,0.025,0.02,0.031,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.07,0,0.6180730555555556,0.5042272222222223,0.037,0.0,0.014,0.022,0.013,0.025,0.02,0.031,0.024,0.036,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.08,0,0.6180730555555556,0.5042272222222223,0.0,0.014,0.022,0.013,0.025,0.02,0.031,0.024,0.036,0.043,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.09,0,0.6180730555555556,0.5042272222222223,0.014,0.022,0.013,0.025,0.02,0.031,0.024,0.036,0.043,0.041,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.1,0,0.6180730555555556,0.5042272222222223,0.022,0.013,0.025,0.02,0.031,0.024,0.036,0.043,0.041,0.026,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.03
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.11,0,0.6180730555555556,0.5042272222222223,0.013,0.025,0.02,0.031,0.024,0.036,0.043,0.041,0.026,0.036,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.12,0,0.6180730555555556,0.5042272222222223,0.025,0.02,0.031,0.024,0.036,0.043,0.041,0.026,0.036,0.006,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.02,0.04
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.13,0,0.6180730555555556,0.5042272222222223,0.02,0.031,0.024,0.036,0.043,0.041,0.026,0.036,0.006,0.014,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.02,0.04,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.14,0,0.6180730555555556,0.5042272222222223,0.031,0.024,0.036,0.043,0.041,0.026,0.036,0.006,0.014,0.038,0.0,0.0,0.02,0.0,0.0,0.03,0.02,0.04,0.02,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.15,0,0.6180730555555556,0.5042272222222223,0.024,0.036,0.043,0.041,0.026,0.036,0.006,0.014,0.038,0.011,0.0,0.02,0.0,0.0,0.03,0.02,0.04,0.02,0.01,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.16,0,0.6180730555555556,0.5042272222222223,0.036,0.043,0.041,0.026,0.036,0.006,0.014,0.038,0.011,0.027,0.02,0.0,0.0,0.03,0.02,0.04,0.02,0.01,0.01,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.17,0,0.6180730555555556,0.5042272222222223,0.043,0.041,0.026,0.036,0.006,0.014,0.038,0.011,0.027,0.035,0.0,0.0,0.03,0.02,0.04,0.02,0.01,0.01,0.01,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.18,0,0.6180730555555556,0.5042272222222223,0.041,0.026,0.036,0.006,0.014,0.038,0.011,0.027,0.035,0.024,0.0,0.03,0.02,0.04,0.02,0.01,0.01,0.01,0.01,0.03
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.19,0,0.6180730555555556,0.5042272222222223,0.026,0.036,0.006,0.014,0.038,0.011,0.027,0.035,0.024,0.02,0.03,0.02,0.04,0.02,0.01,0.01,0.01,0.01,0.03,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.2,0,0.6180730555555556,0.5042272222222223,0.036,0.006,0.014,0.038,0.011,0.027,0.035,0.024,0.02,0.019,0.02,0.04,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.21,0,0.6180730555555556,0.5042272222222223,0.006,0.014,0.038,0.011,0.027,0.035,0.024,0.02,0.019,0.019,0.04,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.22,0,0.6180730555555556,0.5042272222222223,0.014,0.038,0.011,0.027,0.035,0.024,0.02,0.019,0.019,0.018,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.23,0,0.6180730555555556,0.5042272222222223,0.038,0.011,0.027,0.035,0.024,0.02,0.019,0.019,0.018,0.0,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.24,0,0.6180730555555556,0.5042272222222223,0.011,0.027,0.035,0.024,0.02,0.019,0.019,0.018,0.0,0.037,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.0,0.03
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.25,0,0.6180730555555556,0.5042272222222223,0.027,0.035,0.024,0.02,0.019,0.019,0.018,0.0,0.037,0.008,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.0,0.03,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.26,0,0.6180730555555556,0.5042272222222223,0.035,0.024,0.02,0.019,0.019,0.018,0.0,0.037,0.008,0.013,0.01,0.03,0.01,0.01,0.02,0.01,0.0,0.03,0.0,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.27,0,0.6180730555555556,0.5042272222222223,0.024,0.02,0.019,0.019,0.018,0.0,0.037,0.008,0.013,0.014,0.03,0.01,0.01,0.02,0.01,0.0,0.03,0.0,0.02,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.28,0,0.6180730555555556,0.5042272222222223,0.02,0.019,0.019,0.018,0.0,0.037,0.008,0.013,0.014,0.0,0.01,0.01,0.02,0.01,0.0,0.03,0.0,0.02,0.02,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.29,0,0.6180730555555556,0.5042272222222223,0.019,0.019,0.018,0.0,0.037,0.008,0.013,0.014,0.0,0.023,0.01,0.02,0.01,0.0,0.03,0.0,0.02,0.02,0.0,0.02
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.3,0,0.6180730555555556,0.5042272222222223,0.019,0.018,0.0,0.037,0.008,0.013,0.014,0.0,0.023,0.008,0.02,0.01,0.0,0.03,0.0,0.02,0.02,0.0,0.02,0.0
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.31,0,0.6180730555555556,0.5042272222222223,0.018,0.0,0.037,0.008,0.013,0.014,0.0,0.023,0.008,0.009,0.01,0.0,0.03,0.0,0.02,0.02,0.0,0.02,0.0,0.01
Andorra,nan,0.00077265,0.164,0.00047,0.88,0.32,0,0.6180730555555556,0.5042272222222223,0.0,0.037,0.008,0.013,0.014,0.0,0.023,0.008,0.009,0.004,0.0,0.03,0.0,0.02,0.02,0.0,0.02,0.0,0.01,0.01
Angola,nan,0.32866272,0.026,1.2467,0.67,0.0,0,0.4688813888888889,0.5496497222222222,0.001,0.002,0.0,0.0,0.001,0.0,0.0,0.002,0.004,0.002,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.01,0,0.4688813888888889,0.5496497222222222,0.002,0.0,0.0,0.001,0.0,0.0,0.002,0.004,0.002,0.001,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.02,0,0.4688813888888889,0.5496497222222222,0.0,0.0,0.001,0.0,0.0,0.002,0.004,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.03,0,0.4688813888888889,0.5496497222222222,0.0,0.001,0.0,0.0,0.002,0.004,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.04,0,0.4688813888888889,0.5496497222222222,0.001,0.0,0.0,0.002,0.004,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.05,0,0.4688813888888889,0.5496497222222222,0.0,0.0,0.002,0.004,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.06,0,0.4688813888888889,0.5496497222222222,0.0,0.002,0.004,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.07,0,0.4688813888888889,0.5496497222222222,0.002,0.004,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.08,0,0.4688813888888889,0.5496497222222222,0.004,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.09,0,0.4688813888888889,0.5496497222222222,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.1,0,0.4688813888888889,0.5496497222222222,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.11,0,0.4688813888888889,0.5496497222222222,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.12,0,0.4688813888888889,0.5496497222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.13,0,0.4688813888888889,0.5496497222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,nan,0.32866272,0.026,1.2467,0.67,0.14,0,0.4688813888888889,0.5496497222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.0,0,0.5473911111111112,0.3283433333333333,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.01,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.02,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.03,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.04,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.05,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.06,0,0.5473911111111112,0.3283433333333333,0.0,0.002,0.006,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.07,0,0.5473911111111112,0.3283433333333333,0.002,0.006,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.08,0,0.5473911111111112,0.3283433333333333,0.006,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.09,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.1,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.004,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.11,0,0.5473911111111112,0.3283433333333333,0.0,0.004,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.12,0,0.5473911111111112,0.3283433333333333,0.004,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.13,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.14,0,0.5473911111111112,0.3283433333333333,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.15,0,0.5473911111111112,0.3283433333333333,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Antigua and Barbuda,nan,0.00097929,0.223,0.00044,0.26,0.16,0,0.5473911111111112,0.3283433333333333,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.0,1,0.39328861111111113,0.32328694444444445,0.0,0.0,0.001,0.006,0.004,0.0,0.005,0.002,0.0,0.012,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.01,1,0.39328861111111113,0.32328694444444445,0.0,0.001,0.006,0.004,0.0,0.005,0.002,0.0,0.012,0.003,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.02,1,0.39328861111111113,0.32328694444444445,0.001,0.006,0.004,0.0,0.005,0.002,0.0,0.012,0.003,0.011,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.03,1,0.39328861111111113,0.32328694444444445,0.006,0.004,0.0,0.005,0.002,0.0,0.012,0.003,0.011,0.011,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.04,1,0.39328861111111113,0.32328694444444445,0.004,0.0,0.005,0.002,0.0,0.012,0.003,0.011,0.011,0.012,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.05,1,0.39328861111111113,0.32328694444444445,0.0,0.005,0.002,0.0,0.012,0.003,0.011,0.011,0.012,0.011,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.06,1,0.39328861111111113,0.32328694444444445,0.005,0.002,0.0,0.012,0.003,0.011,0.011,0.012,0.011,0.018,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.07,1,0.39328861111111113,0.32328694444444445,0.002,0.0,0.012,0.003,0.011,0.011,0.012,0.011,0.018,0.031,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.08,1,0.39328861111111113,0.32328694444444445,0.0,0.012,0.003,0.011,0.011,0.012,0.011,0.018,0.031,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.09,1,0.39328861111111113,0.32328694444444445,0.012,0.003,0.011,0.011,0.012,0.011,0.018,0.031,0.03,0.108,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.1,1,0.39328861111111113,0.32328694444444445,0.003,0.011,0.011,0.012,0.011,0.018,0.031,0.03,0.108,0.035,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.11,1,0.39328861111111113,0.32328694444444445,0.011,0.011,0.012,0.011,0.018,0.031,0.03,0.108,0.035,0.086,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.12,1,0.39328861111111113,0.32328694444444445,0.011,0.012,0.011,0.018,0.031,0.03,0.108,0.035,0.086,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.02
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.13,1,0.39328861111111113,0.32328694444444445,0.012,0.011,0.018,0.031,0.03,0.108,0.035,0.086,0.0,0.115,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.14,1,0.39328861111111113,0.32328694444444445,0.011,0.018,0.031,0.03,0.108,0.035,0.086,0.0,0.115,0.087,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.01,0.04
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.15,1,0.39328861111111113,0.32328694444444445,0.018,0.031,0.03,0.108,0.035,0.086,0.0,0.115,0.087,0.101,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.01,0.04,0.05
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.16,1,0.39328861111111113,0.32328694444444445,0.031,0.03,0.108,0.035,0.086,0.0,0.115,0.087,0.101,0.055,0.0,0.01,0.0,0.0,0.02,0.02,0.01,0.04,0.05,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.17,1,0.39328861111111113,0.32328694444444445,0.03,0.108,0.035,0.086,0.0,0.115,0.087,0.101,0.055,0.075,0.01,0.0,0.0,0.02,0.02,0.01,0.04,0.05,0.01,0.04
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.18,1,0.39328861111111113,0.32328694444444445,0.108,0.035,0.086,0.0,0.115,0.087,0.101,0.055,0.075,0.234,0.0,0.0,0.02,0.02,0.01,0.04,0.05,0.01,0.04,0.04
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.19,1,0.39328861111111113,0.32328694444444445,0.035,0.086,0.0,0.115,0.087,0.101,0.055,0.075,0.234,0.0,0.0,0.02,0.02,0.01,0.04,0.05,0.01,0.04,0.04,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.2,1,0.39328861111111113,0.32328694444444445,0.086,0.0,0.115,0.087,0.101,0.055,0.075,0.234,0.0,0.079,0.02,0.02,0.01,0.04,0.05,0.01,0.04,0.04,0.01,0.08
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.21,1,0.39328861111111113,0.32328694444444445,0.0,0.115,0.087,0.101,0.055,0.075,0.234,0.0,0.079,0.132,0.02,0.01,0.04,0.05,0.01,0.04,0.04,0.01,0.08,0.03
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.22,1,0.39328861111111113,0.32328694444444445,0.115,0.087,0.101,0.055,0.075,0.234,0.0,0.079,0.132,0.186,0.01,0.04,0.05,0.01,0.04,0.04,0.01,0.08,0.03,0.04
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.23,1,0.39328861111111113,0.32328694444444445,0.087,0.101,0.055,0.075,0.234,0.0,0.079,0.132,0.186,0.0,0.04,0.05,0.01,0.04,0.04,0.01,0.08,0.03,0.04,0.01
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.24,1,0.39328861111111113,0.32328694444444445,0.101,0.055,0.075,0.234,0.0,0.079,0.132,0.186,0.0,0.103,0.05,0.01,0.04,0.04,0.01,0.08,0.03,0.04,0.01,0.04
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.25,1,0.39328861111111113,0.32328694444444445,0.055,0.075,0.234,0.0,0.079,0.132,0.186,0.0,0.103,0.074,0.01,0.04,0.04,0.01,0.08,0.03,0.04,0.01,0.04,0.08
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.26,1,0.39328861111111113,0.32328694444444445,0.075,0.234,0.0,0.079,0.132,0.186,0.0,0.103,0.074,0.087,0.04,0.04,0.01,0.08,0.03,0.04,0.01,0.04,0.08,0.07
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.27,1,0.39328861111111113,0.32328694444444445,0.234,0.0,0.079,0.132,0.186,0.0,0.103,0.074,0.087,0.08,0.04,0.01,0.08,0.03,0.04,0.01,0.04,0.08,0.07,0.09
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.28,1,0.39328861111111113,0.32328694444444445,0.0,0.079,0.132,0.186,0.0,0.103,0.074,0.087,0.08,0.18,0.01,0.08,0.03,0.04,0.01,0.04,0.08,0.07,0.09,0.1
Argentina,nan,0.45195774,0.017,2.73669,0.93,0.29,1,0.39328861111111113,0.32328694444444445,0.079,0.132,0.186,0.0,0.103,0.074,0.087,0.08,0.18,0.0,0.08,0.03,0.04,0.01,0.04,0.08,0.07,0.09,0.1,0.01
